Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,MIDDLE,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
03ebfd32-65ec-0129-8519-f3fd40a487d6,1975-04-17,2012-08-01,999-69-5658,S99998699,X23257771X,Mr.,Derek111,Stanford577,Mraz590,,,S,white,nonhispanic,M,El Centro  California  US,726 Ferry Street Suite 57,Torrance,California,Los Angeles County,6037.0,90247,33.792640790131834,-118.32347911030536,215506.15,112425.34,51935
7b4e119e-2e41-a1fc-9a39-cb0d3a20c4eb,1970-06-02,,999-61-7655,S99947864,X85226784X,Mr.,Anderson154,Kenny207,Boyle917,,,S,white,nonhispanic,M,Bostonia  California  US,115 Jerde Branch,Riverbank,California,Stanislaus County,6099.0,95357,37.71221582440229,-120.94262353530576,169347.04,0.0,94432
bbaf017c-3019-bb4d-f2e2-817000d90183,1958-09-20,,999-11-1566,S99921534,X69187985X,Mrs.,Delmy607,Pearle865,Ernser583,,Streich926,D,white,nonhispanic,F,South Gate  California  US,1037 Runolfsdottir Alley Apt 16,Exeter,California,Tulare County,6107.0,93221,36.29856341045866,-119.0223227589444,1265020.8,699765.36,61193
1de4d7e9-13b5-4a8b-2284-eec1eb93d6d7,1945-02-04,,999-25-6956,S99918579,X71193067X,Mr.,Luis923,Federico589,Espinosa298,,,D,white,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,571 Rolfson Fort,Cudahy,California,Los Angeles County,6037.0,90255,33.96006626399912,-118.22311273134136,234951.15,303926.07,141264
d731336d-ba01-10dc-dd0a-2afa3cace296,2018-11-02,,999-65-4589,,,,Antony83,,Kreiger457,,,,hawaiian,hispanic,M,Calipatria  California  US,748 Hoeger Ranch,Los Angeles,California,Los Angeles County,6037.0,90014,34.14118147417359,-118.66193691948038,10144.98,5866.48,629782
91f2af71-904e-5954-ba83-70d8cf211edf,1983-01-27,,999-54-9304,S99973323,X15689334X,Mrs.,Luz785,María Eugenia578,Hidalgo930,,Pineda243,M,white,hispanic,F,La Paz  Baja California  MX,113 Lakin Junction Apt 56,Visalia,California,Tulare County,6107.0,93292,36.324864855622536,-119.2504020811762,14987.26,962608.61,12047
b15a6557-52dc-46cb-2858-fea7b4735608,1983-05-22,,999-10-9649,S99980254,X49509180X,Mr.,Francisco472,Kim439,Moen819,,,M,white,nonhispanic,M,La Mirada  California  US,942 Schneider Dam Suite 77,San Jose,California,Santa Clara County,6085.0,95139,37.29508208496139,-121.7917335977739,19950.84,172096.11,40699
5bb2d558-af4d-a8f0-35c7-3e25f92ce3fa,2022-05-11,,999-43-4630,,,,Dorotea472,Gloria696,Galindo802,,,,white,hispanic,F,Ponce  Puerto Rico  PR,168 Spencer Mill Unit 8,Los Angeles,California,Los Angeles County,6037.0,90044,34.258934914074054,-118.5169567870744,10984.38,1557.66,58845
a9d3280a-fe19-7f25-72eb-9ecb299dad2f,1994-02-07,,999-93-7064,S99954233,X77364120X,Ms.,Isidra572,Coleen678,Bauch723,,,S,white,hispanic,F,Albany  California  US,267 Koch Avenue,Mariposa,California,Mariposa County,6043.0,95338,37.48514640453827,-119.96667444926236,7032.02,362347.82,21320
c11ea079-1aac-0ea2-baa7-1057226a0cbf,2020-01-03,,999-20-1047,,,,Novella551,Gearldine455,Little434,,,,white,nonhispanic,F,Twentynine Palms  California  US,306 Waelchi Skyway,Lawndale,California,Los Angeles County,6037.0,90504,33.85714895745164,-118.380198542423,24656.01,7816.83,52551
da4ebda7-f67e-7fa5-d6ec-70501165cea4,1961-01-27,,999-96-5871,S99926376,X37738799X,Mrs.,Cheryll577,Maudie129,Renner328,,Kling921,M,white,nonhispanic,F,Palmdale  California  US,180 Satterfield Manor Suite 27,Los Angeles,California,Los Angeles County,6037.0,91306,34.12095127395145,-118.34451125692227,432717.61,474465.51,126700
316d40c7-2bde-aca3-dcff-8a8ff83ec25a,1968-08-03,,999-66-1633,S99966773,X10980975X,Ms.,Maryanna659,Joselyn874,Lindgren255,,,S,asian,nonhispanic,F,Santa Clara  California  US,502 Runolfsson Track,San Jose,California,Santa Clara County,6085.0,95118,37.44911325812438,-122.03945115255864,308059.73,1643648.8,530983
414f5e2b-fd1a-35e3-2969-9d95fdaa4f14,2008-05-31,,999-73-3628,S99944097,,,Hyon784,Madelyn308,Klein929,,,,native,nonhispanic,F,Long Beach  California  US,672 Cronin Manor Unit 30,San Diego,California,San Diego County,6073.0,92122,33.11230586910497,-116.93649570912343,10510.97,827726.47,62948
d67053ef-5fac-fca3-b011-3a062d2149ff,2021-07-12,,999-94-3207,,,,Emelia239,Lee268,Jacobi462,,,,native,nonhispanic,F,Chula Vista  California  US,975 Terry Stravenue,San Bernardino,California,San Bernardino County,6071.0,92410,34.02128581829287,-117.21664196837308,850.0,13368.72,14582
17b56a78-fa41-0141-b284-1f1c1ffd0c9f,2000-06-26,2007-05-27,999-32-6743,,,,Juana825,María del Carmen27,Ruiz676,,,,white,hispanic,F,Bogota  Bogota  CO,750 Prosacco Terrace,Los Angeles,California,Los Angeles County,6037.0,90048,34.076818552325186,-118.44451993261086,2200.0,26121.96,14264
d218540f-1770-3391-c216-04a6195d7de4,1943-02-14,2025-08-03,999-64-8166,S99969133,X40537775X,Mr.,Justin359,Mariano761,Littel644,,,M,black,nonhispanic,M,Los Angeles  California  US,349 Hudson Gate Unit 92,Fortuna,California,Humboldt County,6023.0,95540,40.62199909295264,-124.09022658780437,19440.73,1494766.66,22151
efb433fb-850b-2e6b-44b8-8bebbb488514,2011-08-30,,999-20-4126,,,,Robert854,,Langosh790,,,,hawaiian,nonhispanic,M,Santa Clarita  California  US,637 Shanahan Underpass,Brentwood,California,Contra Costa County,6013.0,94513,37.97188730638643,-121.6610324820642,51894.63,23774.57,188176
33456fce-d90e-2a29-c178-ca1ba4cfe123,1981-01-04,,999-46-2298,S99994328,X34826661X,Mr.,Jaime666,,Rolón954,,,D,asian,hispanic,M,Buenos Aires  Ciudad de Buenos Aires  AR,146 Gerhold Viaduct,Los Angeles,California,Los Angeles County,6037.0,91504,34.04974749664919,-118.37710426333196,8290.18,157174.26,8035
daa22d8e-3ee5-8091-6229-a6d7a0c2b67c,1960-11-11,,999-50-9106,S99924557,X686216X,Mr.,Robt687,,Steuber698,,,D,asian,nonhispanic,M,Los Angeles  California  US,654 Kassulke Viaduct Unit 73,Oakland,California,Alameda County,6001.0,94603,37.83743693270517,-122.24813523727504,169118.43,302113.69,182016
77f340ca-3bd1-2bc8-992e-311d3ee9b5e5,1975-04-17,,999-97-2251,S99987310,X78459258X,Mr.,Prince887,,Lehner980,,,S,white,nonhispanic,M,Lynwood  California  US,443 Bernhard Fort Apt 97,Torrance,California,Los Angeles County,6037.0,90247,33.782573572576446,-118.33131399639764,337855.0,633198.41,51935
dba95894-be8b-9f6e-944b-4e0ca8e630ab,1976-07-04,,999-84-4034,S99912004,X31474978X,Mrs.,Jeniffer557,Dinah304,Marvin195,,Cremin516,M,white,nonhispanic,F,Compton  California  US,899 O'Hara Dam,Santee,California,San Diego County,6073.0,92020,32.908280207597315,-116.92774018900492,593911.87,180081.16,61972
73a4da87-e3bb-8239-6069-72ef59d49b81,2000-06-26,,999-22-9016,S99984505,X33706358X,Ms.,Carla633,Graciela518,Portillo767,,,,white,hispanic,F,Havana  Havana  CU,352 Hoeger Orchard Unit 43,Los Angeles,California,Los Angeles County,6037.0,91105,34.08690722136422,-118.2905901242877,7204.5,231025.71,14264
2d6678f3-b7d7-b4c0-f32f-eeee76f5cf42,1920-05-14,,999-60-8222,S99963877,X18401822X,Mrs.,Dayna943,Mathilde204,Tillman293,,Ondricka197,M,white,hispanic,F,Marina  California  US,146 Sporer Trailer Apt 48,Victorville,California,San Bernardino County,6071.0,92394,34.52355212369741,-117.32963693950876,984423.02,927135.63,41812
389551d2-8a46-6b67-84dd-ffd834125b4f,1999-02-05,,999-79-3894,S99944855,X30229989X,Mr.,Shelby741,,Cole117,,,,other,nonhispanic,M,Antioch  California  US,1005 Dickinson Parade,Aromas,California,Monterey County,6069.0,95004,36.85059260272076,-121.64129585339856,34359.21,32246.14,198271
df8ded2f-e248-a166-34e0-c3581c589175,1969-02-03,,999-76-4113,S99935306,X42560566X,Mr.,Gonzalo160,Mikel238,Hackett68,,,W,other,nonhispanic,M,Cloverdale  California  US,982 Gislason Parade,Modesto,California,Stanislaus County,6099.0,95355,37.62077846995009,-120.92930520668185,801094.3,369793.25,58840
6cb8a055-fa35-5b87-bf84-e050e7dc3d0e,1964-05-03,,999-65-8217,S99920321,X49820656X,Mr.,Carlos172,Cristian531,Ávila241,,,M,white,hispanic,M,Tegucigalpa  Francisco Morazán  HN,576 Murazik Walk Unit 11,Long Beach,California,Los Angeles County,6037.0,90806,33.79898554370143,-118.18484112170286,177055.06,213381.09,98197
78f164ee-4eab-8cae-b45e-6a62d3ee30f4,2004-10-05,,999-36-5145,S99957744,X80191261X,Mr.,Claude750,Mickey576,Kerluke267,,,,hawaiian,nonhispanic,M,Murrieta  California  US,526 Macejkovic Wynd Unit 20,Garden Grove,California,Orange County,6059.0,90680,33.79912877438164,-117.99312241571216,53013.51,1319.62,77697
19c00e82-a5ca-f232-7a71-499fa67a4981,1970-09-25,,999-16-6552,S99916184,X75932011X,Ms.,Cyrstal592,Winter723,Roob72,,,S,white,nonhispanic,F,Moreno Valley  California  US,140 Konopelski Trace,San Diego,California,San Diego County,6073.0,91945,32.71432647897694,-117.0804261737218,318533.05,1233629.3,33776
f8858dc9-9141-8640-4499-dd3e550a8a0e,2022-09-12,,999-43-1162,,,,Monty345,Hiram237,Schowalter414,,,,white,nonhispanic,M,Hayward  California  US,838 Greenfelder Burg Apt 66,Elk Grove,California,Sacramento County,6067.0,95829,38.38937011296237,-121.28916457348114,8452.04,10480.16,91715
d87cebfe-4abb-a770-bdb9-4a1f747e69d5,1963-04-23,2019-04-03,999-52-4079,S99922190,X30012662X,Mrs.,Corine538,Ashely524,Christiansen251,,Schumm995,D,white,nonhispanic,F,Tracy  California  US,583 Kirlin Junction Apt 94,Pleasant Hill,California,Contra Costa County,6013.0,94549,37.96669577104951,-122.09773246916306,851325.97,147430.97,119284
85f0bd9b-6f07-1c6b-4d9e-49fb8cb75482,2008-02-01,,999-88-1944,S99983556,,Ms.,Jule420,Lakenya863,Runolfsson901,,,,white,nonhispanic,F,Long Beach  California  US,298 Padberg Meadow Apt 65,San Diego,California,San Diego County,6073.0,92065,32.7388974680084,-117.1869704979628,67345.93,27809.54,92758
b4844c73-872d-8890-bf63-0edaea27816e,1983-05-16,,999-15-4427,S99974878,X57122973X,Mr.,Quintin944,Jay242,Pfannerstill264,,,S,white,nonhispanic,M,Riverside  California  US,312 Gibson Loaf Suite 2,Victorville,California,San Bernardino County,6071.0,92368,34.53655299260451,-117.39634797197684,11050.0,1103857.17,20752
922c7f6d-a6eb-a0db-1be8-1cdccf4bb48b,1977-06-10,,999-91-9726,S99935174,X30944363X,Mrs.,Débora815,Verónica383,Acevedo301,,Colón139,M,asian,hispanic,F,Caguas  Puerto Rico  PR,793 Cremin Flat,Carson,California,Los Angeles County,6037.0,90747,33.78119779859619,-118.2042579910675,309569.01,992678.28,139923
acb611da-6701-1425-d24d-76176ca03508,1958-06-04,2007-12-14,999-66-8655,S99948208,X64397845X,Ms.,Kacey193,Vivan376,Bernhard322,,,S,white,nonhispanic,F,Oxnard  California  US,677 Cremin Crossroad Unit 85,La Palma,California,Orange County,6059.0,90623,33.88979293194887,-118.02336099717212,74299.88,438884.7,566032
24516e82-0fdb-74dc-9ce6-2e11efe68b6d,2012-09-27,,999-14-4909,,,,Cheryle584,Carla633,Schultz619,,,,white,nonhispanic,F,Clayton  California  US,158 Howe Road Apt 44,Bayview,California,Humboldt County,,0,40.80144444840274,-124.21472700315816,2758.67,52260.07,18237
90575c48-b5b1-33de-922a-ec0a1e373ba2,2020-01-02,,999-14-6082,,,,Lawrence741,Walter473,Ullrich385,,,,white,hispanic,F,Fresno  California  US,516 Barrows Mill,Bellflower,California,Los Angeles County,6037.0,90706,33.870807645670595,-118.08184325419604,1149.22,27456.07,13190
b162d258-c2a4-fb9e-46cb-8bb5b104412d,1998-02-11,,999-82-9981,S99992825,X88028993X,Mr.,Eduardo902,Juan Carlos348,Cervantes583,,,M,white,hispanic,M,Juarez  Chihuahua  MX,468 Barton Lodge,Newport Beach,California,Orange County,6059.0,92625,33.58925631729111,-117.96190148423732,72393.08,805477.37,201773
31a08aa1-f5a2-0a85-c892-a02183e2873a,2006-01-15,,999-60-5237,S99917743,X40580275X,Mr.,Julio César525,Benito209,Alemán808,,,,white,hispanic,M,San Jose  San Jose  CR,665 Dach Viaduct Apt 4,Costa Mesa,California,Orange County,6059.0,92627,33.70558528748959,-117.862767216515,41599.95,21875.73,63274
d59254cb-3315-a69f-8cee-6cdffbf8c04c,1984-01-11,,999-75-9949,S99991355,X2635019X,Mr.,Boyce638,Neal874,Hills818,,,D,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,957 Maggio Drive Unit 59,San Francisco,California,San Francisco County,6075.0,94107,37.75953252090375,-122.4315949574484,67757.23,136298.76,41642
5a0f2081-bb15-fdff-16aa-aaeb7c7f6ce7,2012-08-02,,999-29-7880,,,,Danial835,Ezra452,Collier206,,,,white,nonhispanic,M,Garden Grove  California  US,1008 Kuphal Orchard,Perris,California,Riverside County,6065.0,92586,33.78696877851801,-117.16271964268589,2750.0,85579.37,35363
a70187a4-5108-8472-d615-7ef250f5e31a,2001-04-20,,999-38-2320,S99922429,X65581578X,Ms.,Joshua658,Adeline686,Cummings51,,,,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,825 Hane Tunnel,Costa Mesa,California,Orange County,6059.0,92627,33.64384879502524,-117.83232308308996,6472.45,456245.55,19955
80edd9d1-7508-1a85-2b6c-e254c8f890f3,1998-10-03,,999-65-8981,S99960653,X49424272X,Mr.,Adán600,Daniel959,Polanco94,,,,asian,hispanic,M,Santiago de los Caballeros  Santiago  DO,397 Kiehn Tunnel,Fresno,California,Fresno County,6019.0,93702,36.83575203133102,-119.933617022506,63314.2,919570.17,26386
ac3b0b3b-35f3-822f-f9ef-8b58f1e86aca,1999-09-11,,999-81-7326,S99930857,X37815767X,Ms.,Guadalupe206,Silvia880,Segovia340,,,,white,hispanic,F,Wesley  Saint Andrew Parish  DM,176 Abernathy Burg,La Mirada,California,Los Angeles County,6037.0,90604,33.89585106044762,-118.05831768227304,149293.04,199277.15,136431
025c53d2-af47-2778-fd3d-e4671302ad3b,1985-06-24,,999-22-3008,S99940771,X20440391X,Mrs.,Margarete324,,Weber641,,Barton704,D,white,nonhispanic,F,Davis  California  US,185 Gislason Street,Long Beach,California,Los Angeles County,6037.0,90831,33.711811690546384,-118.10042311336476,116237.71,579335.91,191062
20ce016c-bc43-3b21-fcea-011f0f5b59f9,1943-02-14,,999-86-5773,S99910572,X8099542X,Mr.,Zack583,Irving123,Crooks415,,,M,black,nonhispanic,M,Berkeley  California  US,231 Hickle Hollow,Fortuna,California,Humboldt County,6023.0,95540,40.63626569293557,-124.12719447575464,71574.79,1864529.1,22151
ca37a358-3f02-78be-d762-b4ac63de8fc2,2023-01-26,,999-71-4132,,,,Yolanda648,,Miramontes145,,,,white,hispanic,F,Guatemala City  Guatemala  GT,636 Quitzon Crossing Suite 97,La Puente,California,Los Angeles County,6037.0,91744,34.02632270332224,-117.90179970190655,19036.8,10365.12,160117
dd88dd06-9b6c-8f79-9f55-8c3a122b8937,1970-04-28,2018-07-30,999-42-4795,S99948674,X62677402X,Mr.,Timoteo39,Manuel446,Delgadillo349,,,M,white,hispanic,M,Juarez  Chihuahua  MX,946 Wintheiser Way,Carlsbad,California,San Diego County,6073.0,92009,33.05912481454496,-117.28868377651608,68782.86,154637.58,55093
f47ee4c4-f2f7-9397-c4bb-d8fe87c7c9af,1963-04-23,,999-32-3929,S99930190,X62162880X,Mrs.,Rosann381,Irmgard696,Borer986,,Torphy630,M,white,nonhispanic,F,Los Angeles  California  US,1054 McGlynn Trailer Apt 75,Pleasant Hill,California,Contra Costa County,6013.0,94523,37.96525691087236,-122.10096304119864,1431140.64,898756.69,119284
16931f3b-862f-bd7c-4b1d-f175c5e0e4fd,1948-09-05,1964-02-27,999-58-1927,,,,Shae705,Fabiola106,O'Conner199,,,,white,nonhispanic,F,Apple Valley  California  US,722 Monahan Way,Laguna Niguel,California,Orange County,6059.0,92653,33.63267771023016,-117.695170165414,64639.69,0.0,102484
7482aee9-00fe-dff1-75be-95adac3b944e,1963-06-13,,999-88-9878,S99941003,X35941982X,Mr.,Alexander630,,Von197,,,M,white,nonhispanic,M,Citrus Heights  California  US,821 Rogahn Throughway Suite 67,Los Angeles,California,Los Angeles County,6037.0,91307,34.04075022780769,-118.49388672056766,154946.54,71681.33,651762
b6fda7ce-9bbb-542e-c4e8-0417a110b72a,1958-06-04,,999-94-5521,S99988778,X46316741X,Ms.,Noreen211,Maryellen651,Durgan499,,,S,white,nonhispanic,F,West Whittier-Los Nietos  California  US,536 Heidenreich Stravenue,La Palma,California,Orange County,6059.0,90623,33.875396047801495,-118.0662413738175,481894.18,1490215.85,566032
cfe0b1b1-71b9-e8b4-0430-10a3d9f0ecb2,1996-01-21,,999-27-9557,S99998655,X29233011X,Mr.,Columbus656,Archie818,Ortiz186,,,M,white,nonhispanic,M,Oxnard  California  US,350 Pacocha Hollow,San Bernardino,California,San Bernardino County,6071.0,92354,34.164279992792075,-117.1448570572891,74792.77,46751.25,51316
f2a04e2a-c8b9-940a-2ce3-40d46773cbb9,1940-03-25,,999-78-7165,S99913996,X34578425X,Mr.,Roscoe437,Rashad361,Schneider199,,,M,white,nonhispanic,M,Vine Hill  California  US,969 Altenwerth Harbor,Fairfield,California,Solano County,6095.0,94535,38.29259916487038,-122.12262161463512,828730.3,1606245.01,82716
50cbfd2d-8b07-e782-34b5-ec3fc7cfa1b8,2021-12-29,,999-56-8864,,,,Vernita491,,Christiansen251,,,,native,nonhispanic,F,Lompoc  California  US,103 Price Passage,Home Gardens,California,Riverside County,,0,33.87225290668915,-117.48298060857395,12437.88,0.0,89128
02fcf12b-6070-a5da-8872-87bbfd23d4d8,1999-11-29,,999-32-2406,S99985456,X83917504X,Mr.,Orval846,Lonny638,O'Conner199,,,,native,nonhispanic,M,San Diego  California  US,807 Prosacco Gardens Unit 27,San Luis Obispo,California,San Luis Obispo County,6079.0,93405,35.23313526497074,-120.59215807773585,73089.33,29920.17,68708
2d20ae2a-b892-471b-7e12-14aeb8162d1f,2022-09-06,,999-63-2150,,,,Marvis190,Ilene33,Sporer811,,,,white,nonhispanic,F,Redondo Beach  California  US,683 Keeling Bay Suite 60,La Presa,California,San Diego County,,0,32.72524805011371,-117.0124904814114,14665.32,3629.22,62332
fcaaee1b-365a-4d09-9554-8e079831ddfa,1964-05-18,,999-82-9224,S99911548,X42478923X,Mrs.,Tanja584,Hazel720,Reinger292,,Runolfsson901,M,white,hispanic,F,Sierra Madre  California  US,436 Quitzon Boulevard Apt 3,Santa Monica,California,Los Angeles County,6037.0,90401,34.076468943886056,-118.49486394599352,387090.94,287627.97,71192
9ad8b341-3b03-050d-e080-8474d489328b,1952-02-15,2021-10-21,999-43-1993,S99992885,X59900367X,Mr.,Tyree261,Major265,Beatty507,,,D,white,nonhispanic,M,Huntington Beach  California  US,764 Hammes Camp Apt 49,Fontana,California,San Bernardino County,6071.0,91739,34.11976126451604,-117.5142470360985,373114.84,310519.0,69929
524cee7a-1173-455d-f4f4-97a9cbd62e88,1970-04-28,2003-05-15,999-66-1807,S99931811,X65082421X,Mr.,Nicolás801,Bernardo699,Gálvez271,,,S,white,hispanic,M,Ponce  Puerto Rico  PR,774 Rau Wynd,Carlsbad,California,San Diego County,6073.0,92011,33.08069145110843,-117.24674114292684,102909.73,11325.56,55093
0b35909c-f844-ec83-4dde-00410fb6ecfe,2023-08-03,,999-58-1038,,,,Laverna97,Eartha927,Zulauf375,,,,white,nonhispanic,F,Lucerne  California  US,947 Swaniawski Lock,Anaheim,California,Orange County,6059.0,92806,33.849894370857605,-117.8684993488174,22205.16,0.0,111128
1eac1888-6280-5862-0029-63d3fa89d067,1960-11-05,,999-22-6782,S99950710,X88226287X,Mrs.,Ella812,Stefania815,Rosenbaum794,,Hamill307,M,black,hispanic,F,Isla Vista  California  US,450 Daugherty Ranch Apt 17,Inglewood,California,Los Angeles County,6037.0,90304,33.93435402056036,-118.28873296206272,1094638.86,653687.95,74271
ac451d40-9b2e-d61b-bd9b-3eb682bc153d,1978-04-27,,999-80-2657,S99987680,X9719652X,Ms.,Bettie175,Esther279,Franecki195,,,S,white,hispanic,F,Santa Barbara  California  US,717 Moore Bridge,Rancho Cordova,California,Sacramento County,6067.0,95655,38.57994497957922,-121.21276787136716,861337.06,480648.8,99982
2d92d570-ac07-9f82-0f5d-2a38687cd04f,1998-09-14,,999-83-7464,S99983173,X75067688X,Mr.,Robby860,Tim88,Breitenberg711,,,,white,nonhispanic,M,Santa Clara  California  US,517 Stoltenberg Crossing,Los Angeles,California,Los Angeles County,6037.0,91411,34.20853835734373,-118.3767718563686,15836.2,84326.03,37319
a62b6e59-2ea6-66da-8d7c-a1c3a2ce40c2,1928-11-15,2020-09-26,999-72-2369,S99951148,X83367934X,Mrs.,Beatrice15,Cuc113,Witting912,,Reilly981,M,white,hispanic,F,El Monte  California  US,1056 Walter Spur,West Carson,California,Los Angeles County,,0,33.81522678423383,-118.29369299247745,830331.24,2584031.02,68319
2797311f-6100-efc3-ae2e-d4de78a63bfe,2021-05-09,,999-10-4216,,,,Wes853,Teodoro374,Daniel959,,,,white,nonhispanic,M,Victorville  California  US,814 Koepp Divide Suite 87,Bakersfield,California,Kern County,6029.0,93306,35.393133286425304,-118.76782963346164,17165.51,391.65,147300
6e92e943-3ab4-61dc-8fe6-1d825ed193cc,1987-03-09,,999-92-7783,S99945532,X3248512X,Mr.,Gerardo48,Sergio619,Leyva523,,,W,white,hispanic,M,Mexico City  Mexico City  MX,829 Corkery Rapid Suite 55,Los Angeles,California,Los Angeles County,6037.0,91411,34.074195955389094,-118.2843503843861,9519.48,869956.05,14413
f187d5e3-e1a6-e28a-1c5b-cf586e556591,1968-09-17,,999-23-1788,S99972857,X14096765X,Mr.,Fernando603,Shannon293,Abbott774,,,S,asian,nonhispanic,M,Corona  California  US,577 Wintheiser Estate,Fullerton,California,Orange County,6059.0,92835,33.854728242768225,-117.9558380459037,526220.99,659524.73,39650
85cc8019-e4da-fe44-49e1-1c0f949ce2d6,2004-12-30,,999-23-4359,S99952022,X55643552X,Ms.,Carolina179,Basilia559,Gleichner915,,,,native,nonhispanic,F,San Francisco  California  US,248 Hammes Boulevard,Los Angeles,California,Los Angeles County,6037.0,90005,33.998676309112184,-118.18069496378214,12927.22,1264923.75,10974
